tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,label,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,likes,retweets
8.28409E+17,2017-02-06 01:03:14+00:00,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10,Bear,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,Weimaraner,0.133033,TRUE,Chesapeake_Bay_retriever,0.092227,TRUE,American_Staffordshire_terrier,0.0650945,TRUE,8398,1477
8.28382E+17,2017-02-05 23:15:47+00:00,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14,10,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,Bedlington_terrier,0.392535,TRUE,Labrador_retriever,0.0890217,TRUE,clumber,0.0817998,TRUE,13864,2554
8.28377E+17,2017-02-05 22:55:23+00:00,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10,Beebop,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,American_Staffordshire_terrier,0.523086,TRUE,Staffordshire_bullterrier,0.186168,TRUE,Chihuahua,0.0420894,TRUE,8112,1216
8.28373E+17,2017-02-05 22:40:03+00:00,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10,Alexander,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,0.663047,TRUE,Eskimo_dog,0.207779,TRUE,Tibetan_mastiff,0.0409488,TRUE,13756,3344
8.28047E+17,2017-02-05 01:04:17+00:00,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13,10,Sailer,,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,patio,0.272972,FALSE,window_screen,0.131295,FALSE,boathouse,0.0463925,FALSE,12923,3260
8.28012E+17,2017-02-04 22:45:42+00:00,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,American_Staffordshire_terrier,0.936662,TRUE,Staffordshire_bullterrier,0.0329991,TRUE,bull_mastiff,0.0171834,TRUE,11411,2451
8.27933E+17,2017-02-04 17:34:40+00:00,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,German_shepherd,0.806115,TRUE,Tibetan_mastiff,0.104831,TRUE,kelpie,0.0381482,TRUE,22180,5987
8.27654E+17,2017-02-03 23:04:02+00:00,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,0.285555,TRUE,Border_collie,0.217306,TRUE,Saint_Bernard,0.143245,TRUE,16983,3433
8.27601E+17,2017-02-03 19:31:54+00:00,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Pembroke,0.325638,TRUE,golden_retriever,0.317235,TRUE,Labrador_retriever,0.116087,TRUE,8143,1082
8.27325E+17,2017-02-03 01:16:53+00:00,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever,0.352486,TRUE,toy_poodle,0.178884,TRUE,Labrador_retriever,0.0841644,TRUE,17523,3510
8.272E+17,2017-02-02 17:00:17+00:00,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great_Dane,0.869681,TRUE,American_Staffordshire_terrier,0.0266582,TRUE,boxer,0.0198661,TRUE,11659,2579
8.26959E+17,2017-02-02 01:01:21+00:00,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever,0.617389,TRUE,Labrador_retriever,0.337053,TRUE,tennis_ball,0.00855442,FALSE,23767,5757
8.26849E+17,2017-02-01 17:44:55+00:00,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great_Pyrenees,0.858764,TRUE,golden_retriever,0.0235257,TRUE,Pekinese,0.0171039,TRUE,40325,11878
8.26598E+17,2017-02-01 01:09:42+00:00,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French_bulldog,0.628119,TRUE,Siamese_cat,0.117397,FALSE,cougar,0.0827649,FALSE,11117,2709
8.26477E+17,2017-01-31 17:06:32+00:00,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German_shepherd,0.74186,TRUE,Tibetan_mastiff,0.122812,TRUE,kelpie,0.10046,TRUE,20275,4821
8.2624E+17,2017-01-31 01:27:39+00:00,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,None,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French_bulldog,0.903048,TRUE,pug,0.0962421,TRUE,Boston_bull,0.000234364,TRUE,14614,2965
8.26205E+17,2017-01-30 23:05:46+00:00,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,None,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador_retriever,0.782058,TRUE,golden_retriever,0.156581,TRUE,soft-coated_wheaten_terrier,0.00727512,TRUE,5361,1075
8.26115E+17,2017-01-30 17:10:04+00:00,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13,10,Ike,,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,tennis_ball,0.997071,FALSE,golden_retriever,0.00233085,TRUE,kuvasz,0.000283472,TRUE,17299,3599
8.25877E+17,2017-01-30 01:21:19+00:00,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11,10,Mo,,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,shopping_cart,0.995941,FALSE,shopping_basket,0.00405697,FALSE,mousetrap,8.83E-07,FALSE,11525,2146
8.2583E+17,2017-01-29 22:15:05+00:00,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great_Pyrenees,0.853407,TRUE,golden_retriever,0.0535313,TRUE,English_setter,0.0458299,TRUE,14025,2848
8.25535E+17,2017-01-29 02:44:34+00:00,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,None,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,0.681495,TRUE,Tibetan_mastiff,0.14794,TRUE,black-and-tan_coonhound,0.0245252,TRUE,56413,19669
8.25148E+17,2017-01-28 01:04:51+00:00,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.354823,TRUE,Pomeranian,0.24539,TRUE,toy_poodle,0.136545,TRUE,20181,5244
8.25027E+17,2017-01-27 17:04:02+00:00,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo_dog,0.524454,TRUE,Siberian_husky,0.467678,TRUE,malamute,0.00497584,TRUE,7020,1483
8.24775E+17,2017-01-27 00:24:48+00:00,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border_terrier,0.610499,TRUE,malinois,0.0902912,TRUE,Airedale,0.0686247,TRUE,16508,4069
8.24664E+17,2017-01-26 17:02:56+00:00,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English_setter,0.526488,TRUE,golden_retriever,0.402815,TRUE,Irish_setter,0.0344178,TRUE,11113,1993
8.24326E+17,2017-01-25 18:38:36+00:00,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,None,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.990793,TRUE,Cardigan,0.00891939,TRUE,basenji,0.000262264,TRUE,12999,11848
8.24297E+17,2017-01-25 16:45:05+00:00,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11,10,Nala,,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,teddy,0.58823,FALSE,jigsaw_puzzle,0.0289096,FALSE,doormat,0.0222507,FALSE,16625,4463
8.2394E+17,2017-01-24 17:04:50+00:00,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke,0.234076,TRUE,curly-coated_retriever,0.193093,TRUE,Labrador_retriever,0.0951966,TRUE,11755,3123
8.23699E+17,2017-01-24 01:08:40+00:00,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn,0.203999,TRUE,snorkel,0.171893,FALSE,Norfolk_terrier,0.107543,TRUE,13826,2772
8.23581E+17,2017-01-23 17:20:14+00:00,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10,Crawford,,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,dingo,0.280949,FALSE,German_shepherd,0.194044,TRUE,Pembroke,0.120051,TRUE,14376,3031
8.23323E+17,2017-01-23 00:13:17+00:00,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10,Wyatt,,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,cowboy_boot,0.990253,FALSE,Chihuahua,0.00183635,TRUE,papillon,0.0012739,TRUE,17437,4637
8.22975E+17,2017-01-22 01:12:59+00:00,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10,Albus,,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,bathtub,0.331098,FALSE,tub,0.24886,FALSE,Pembroke,0.233162,TRUE,19139,3958
8.22873E+17,2017-01-21 18:26:02+00:00,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,None,puppo,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland_terrier,0.196015,TRUE,Labrador_retriever,0.160329,TRUE,Irish_terrier,0.0691262,TRUE,132810,48265
8.22859E+17,2017-01-21 17:31:20+00:00,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois,0.332897,TRUE,Chihuahua,0.104116,TRUE,Staffordshire_bullterrier,0.047745,TRUE,14576,2622
8.2261E+17,2017-01-21 01:02:48+00:00,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,None,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker_spaniel,0.664487,TRUE,Norfolk_terrier,0.075089,TRUE,Norwich_terrier,0.0596439,TRUE,16327,3423
8.22489E+17,2017-01-20 17:00:46+00:00,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.416769,TRUE,malamute,0.252706,TRUE,kuvasz,0.157028,TRUE,20083,7390
8.22463E+17,2017-01-20 15:17:01+00:00,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,pupper,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199,TRUE,Samoyed,0.0230563,TRUE,Maltese_dog,0.00894488,TRUE,31800,17209
8.22245E+17,2017-01-20 00:50:15+00:00,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,None,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,TRUE,Pomeranian,0.193654,TRUE,Arctic_fox,0.0716476,FALSE,38832,11421
8.21886E+17,2017-01-19 01:04:45+00:00,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever,0.266238,TRUE,cocker_spaniel,0.223325,TRUE,Irish_setter,0.151631,TRUE,12582,2692
8.21766E+17,2017-01-18 17:07:18+00:00,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever,0.980071,TRUE,Labrador_retriever,0.00875751,TRUE,Saluki,0.00180595,TRUE,9317,1899
8.21523E+17,2017-01-18 01:01:34+00:00,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.763539,TRUE,black-and-tan_coonhound,0.136602,TRUE,miniature_pinscher,0.0876539,TRUE,8871,2030
8.21407E+17,2017-01-17 17:21:47+00:00,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,doggo,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_setter,0.505496,TRUE,vizsla,0.168747,TRUE,Chesapeake_Bay_retriever,0.111311,TRUE,13075,5053
8.2115E+17,2017-01-17 00:18:04+00:00,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_shepherd,0.515933,TRUE,malinois,0.203651,TRUE,Irish_setter,0.0910551,TRUE,9718,2320
8.21108E+17,2017-01-16 21:32:06+00:00,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,None,doggo,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659,TRUE,papillon,0.0385365,TRUE,Yorkshire_terrier,0.0331458,TRUE,10645,2487
8.21045E+17,2017-01-16 17:20:45+00:00,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_sheepdog,0.14802,TRUE,Airedale,0.133534,TRUE,Tibetan_mastiff,0.120903,TRUE,14021,2636
8.2075E+17,2017-01-15 21:49:15+00:00,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever,0.838012,TRUE,Pekinese,0.0567331,TRUE,Labrador_retriever,0.0239436,TRUE,34984,11525
8.2069E+17,2017-01-15 17:52:40+00:00,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,12,10,None,,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West_Highland_white_terrier,0.872064,TRUE,kuvasz,0.0595259,TRUE,Samoyed,0.0373996,TRUE,13518,3716
8.20315E+17,2017-01-14 17:00:24+00:00,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,None,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon_setter,0.940724,TRUE,black-and-tan_coonhound,0.0420412,TRUE,Rottweiler,0.00941743,TRUE,3706,648
8.20079E+17,2017-01-14 01:22:35+00:00,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12,10,None,,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,school_bus,0.999833,FALSE,cab,0.000159621,FALSE,crane,1.80E-06,FALSE,21979,7246
8.19952E+17,2017-01-13 17:00:21+00:00,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,Oliver,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American_Staffordshire_terrier,0.925505,TRUE,Staffordshire_bullterrier,0.0362215,TRUE,Italian_greyhound,0.0204119,TRUE,5927,1369
8.19924E+17,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,0.100896,FALSE,shower_curtain,0.0918664,FALSE,tub,0.0491763,FALSE,14305,5607
8.19711E+17,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11,10,Howie,,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn_squash,0.848704,FALSE,toilet_seat,0.0443484,FALSE,toy_poodle,0.0220094,TRUE,14916,3604
8.19588E+17,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.547935,TRUE,basenji,0.116442,TRUE,Shetland_sheepdog,0.101681,TRUE,10606,2271
8.19347E+17,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,TRUE,black-and-tan_coonhound,0.0441198,TRUE,Doberman,0.0318349,TRUE,8008,1383
8.19228E+17,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_terrier,0.482452,TRUE,German_shepherd,0.181082,TRUE,Norwegian_elkhound,0.0652566,TRUE,25652,7733
8.19006E+17,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14,10,Sunny,,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,FALSE,palace,0.0200891,FALSE,umbrella,0.00784954,FALSE,49960,21794
8.19005E+17,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,TRUE,toy_poodle,0.271929,TRUE,Tibetan_terrier,0.0947592,TRUE,95450,42228
8.18627E+17,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_retriever,0.384188,TRUE,beagle,0.255917,TRUE,grocery_store,0.0797995,FALSE,24597,8564
8.18614E+17,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,TRUE,Border_terrier,0.204177,TRUE,beagle,0.092774,TRUE,10971,2982
8.18536E+17,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11,10,Tom,,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,swing,0.999403,FALSE,Welsh_springer_spaniel,6.23E-05,TRUE,bow,3.05E-05,FALSE,12127,2873
8.18259E+17,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Florence,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer,0.367368,TRUE,toy_poodle,0.112479,TRUE,standard_schnauzer,0.095434,TRUE,12197,2621
8.18145E+17,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Autumn,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever,0.621931,TRUE,Labrador_retriever,0.364997,TRUE,redbone,0.00397148,TRUE,13671,3014
8.17828E+17,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Buddy,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel,0.387608,TRUE,golden_retriever,0.264844,TRUE,Pekinese,0.122123,TRUE,57622,31314
8.17778E+17,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,10,Dido,doggo,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever,0.733256,TRUE,flat-coated_retriever,0.214145,TRUE,Irish_water_spaniel,0.029769,TRUE,11901,3084
8.17536E+17,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Eugene,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,0.971358,TRUE,French_bulldog,0.0285185,TRUE,Boston_bull,8.60E-05,TRUE,13105,3505
8.17424E+17,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13,10,Ken,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,ice_bear,0.3362,FALSE,Samoyed,0.201358,TRUE,Eskimo_dog,0.186789,TRUE,38260,17504
8.17416E+17,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Strudel,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,TRUE,black-and-tan_coonhound,0.0973859,TRUE,miniature_pinscher,0.0859928,TRUE,6267,1131
8.17171E+17,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,10,Tebow,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever,0.295483,TRUE,Irish_setter,0.144431,TRUE,Chesapeake_Bay_retriever,0.077879,TRUE,9690,2326
8.17121E+17,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13,10,None,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,TRUE,Afghan_hound,0.229352,TRUE,golden_retriever,0.15713,TRUE,13367,3011
